value,key
1,2011-01-17 13-44
27,2011-01-17 13-45
13,2011-01-17 13-46
36,2011-01-17 13-47
32,2011-01-17 13-48
25,2011-01-17 13-49
22,2011-01-17 13-50
18,2011-01-17 13-51
2,2011-01-17 13-56
1,2011-01-17 14-08
13,2011-01-17 14-10
13,2011-01-17 14-11
2,2011-01-17 14-14
15,2011-01-17 14-15
15,2011-01-17 14-16
14,2011-01-17 14-17
20,2011-01-17 14-18
43,2011-01-17 14-19
32,2011-01-17 14-20
25,2011-01-17 14-21
24,2011-01-17 14-22
24,2011-01-17 14-23
26,2011-01-17 14-24
27,2011-01-17 14-25
45,2011-01-17 14-26
29,2011-01-17 14-27
31,2011-01-17 14-28
24,2011-01-17 14-29
28,2011-01-17 14-30
14,2011-01-17 14-31
10,2011-01-17 14-32
12,2011-01-17 14-33
11,2011-01-17 14-34
21,2011-01-17 14-35
26,2011-01-17 14-36
27,2011-01-17 14-37
19,2011-01-17 14-38
26,2011-01-17 14-39
18,2011-01-17 14-40
2,2011-01-17 14-41
14,2011-01-17 14-42
13,2011-01-17 14-43
9,2011-01-17 14-44
11,2011-01-17 14-45
12,2011-01-17 14-46
17,2011-01-17 14-47
19,2011-01-17 14-48
28,2011-01-17 14-49
24,2011-01-17 14-50
24,2011-01-17 14-51
15,2011-01-17 14-52
2,2011-01-17 14-53
7,2011-01-17 14-59
9,2011-01-17 15-00
11,2011-01-17 15-01
5,2011-01-17 15-02
9,2011-01-17 15-03
16,2011-01-17 15-04
11,2011-01-17 15-05
11,2011-01-17 15-06
29,2011-01-17 15-07
41,2011-01-17 15-08
17,2011-01-17 15-09
25,2011-01-17 15-10
15,2011-01-17 15-11
9,2011-01-17 15-12
10,2011-01-17 15-13
5,2011-01-17 15-14
19,2011-01-17 15-15
14,2011-01-17 15-16
23,2011-01-17 15-17
22,2011-01-17 15-18
18,2011-01-17 15-19
26,2011-01-17 15-20
21,2011-01-17 15-21
34,2011-01-17 15-22
18,2011-01-17 15-23
21,2011-01-17 15-24
34,2011-01-17 15-25
12,2011-01-17 15-26
3,2011-01-17 15-28
8,2011-01-17 15-29
7,2011-01-17 15-30
8,2011-01-17 15-31
6,2011-01-17 15-32
10,2011-01-17 15-33
10,2011-01-17 15-34
8,2011-01-17 15-35
25,2011-01-17 15-36
15,2011-01-17 15-37
16,2011-01-17 15-38
17,2011-01-17 15-39
37,2011-01-17 15-40
16,2011-01-17 15-41
16,2011-01-17 15-42
9,2011-01-17 15-43
5,2011-01-17 15-44
13,2011-01-17 15-45
22,2011-01-17 15-46
21,2011-01-17 15-47
14,2011-01-17 15-48
17,2011-01-17 15-49
21,2011-01-17 15-50
21,2011-01-17 15-51
3,2011-01-17 15-52
8,2011-01-17 15-53
3,2011-01-17 15-54
5,2011-01-17 15-55
5,2011-01-17 15-56
4,2011-01-17 15-57
8,2011-01-17 15-58
9,2011-01-17 15-59
6,2011-01-17 16-00
2,2011-01-17 16-01
3,2011-01-17 16-02
42,2011-01-17 16-03
19,2011-01-17 16-04
32,2011-01-17 16-05
23,2011-01-17 16-06
12,2011-01-17 16-07
28,2011-01-17 16-08
28,2011-01-17 16-09
29,2011-01-17 16-10
21,2011-01-17 16-11
7,2011-01-17 16-13
5,2011-01-17 16-14
6,2011-01-17 16-15
6,2011-01-17 16-16
6,2011-01-17 16-17
3,2011-01-17 16-18
6,2011-01-17 16-19
4,2011-01-17 16-20
8,2011-01-17 16-21
6,2011-01-17 16-22
5,2011-01-17 16-23
8,2011-01-17 16-24
26,2011-01-17 16-25
19,2011-01-17 16-26
21,2011-01-17 16-27
15,2011-01-17 16-28
17,2011-01-17 16-29
22,2011-01-17 16-30
4,2011-01-17 16-31
8,2011-01-17 16-32
5,2011-01-17 16-33
7,2011-01-17 16-34
6,2011-01-17 16-35
28,2011-01-17 16-36
23,2011-01-17 16-37
20,2011-01-17 16-38
27,2011-01-17 16-39
20,2011-01-17 16-40
5,2011-01-17 16-41
3,2011-01-17 16-42
6,2011-01-17 16-43
6,2011-01-17 16-44
8,2011-01-17 16-45
5,2011-01-17 16-46
8,2011-01-17 16-47
34,2011-01-17 16-48
23,2011-01-17 16-49
28,2011-01-17 16-50
27,2011-01-17 16-51
9,2011-01-17 16-52
8,2011-01-17 16-53
11,2011-01-17 16-54
1,2011-01-17 16-55
3,2011-01-17 16-56
6,2011-01-17 16-57
6,2011-01-17 16-58
6,2011-01-17 16-59
7,2011-01-17 17-00
20,2011-01-17 17-01
21,2011-01-17 17-02
18,2011-01-17 17-03
23,2011-01-17 17-04
19,2011-01-17 17-05
13,2011-01-17 17-06
6,2011-01-17 17-07
5,2011-01-17 17-08
3,2011-01-17 17-09
5,2011-01-17 17-10
10,2011-01-17 17-11
9,2011-01-17 17-12
6,2011-01-17 17-13
9,2011-01-17 17-14
11,2011-01-17 17-15
24,2011-01-17 17-16
9,2011-01-17 17-17
6,2011-01-17 17-18
6,2011-01-17 17-19
7,2011-01-17 17-20
8,2011-01-17 17-21
23,2011-01-17 17-22
35,2011-01-17 17-23
22,2011-01-17 17-24
25,2011-01-17 17-25
25,2011-01-17 17-26
21,2011-01-17 17-27
14,2011-01-17 17-28
14,2011-01-17 17-29
12,2011-01-17 17-30
12,2011-01-17 17-31
11,2011-01-17 17-32
18,2011-01-17 17-33
11,2011-01-17 17-34
12,2011-01-17 17-35
6,2011-01-17 17-36
12,2011-01-17 17-37
9,2011-01-17 17-38
7,2011-01-17 17-39
12,2011-01-17 17-40
4,2011-01-17 17-41
8,2011-01-17 17-42
2,2011-01-17 17-43
1,2011-01-17 17-44
4,2011-01-17 17-45
7,2011-01-17 17-46
4,2011-01-17 17-47
4,2011-01-17 17-48
3,2011-01-17 17-49
1,2011-01-17 17-50
6,2011-01-17 17-51
3,2011-01-17 17-52
2,2011-01-17 17-53
4,2011-01-17 17-54
5,2011-01-17 17-55
4,2011-01-17 17-56
6,2011-01-17 17-57
5,2011-01-17 17-58
9,2011-01-17 17-59
6,2011-01-17 18-00
3,2011-01-17 18-01
4,2011-01-17 18-02
3,2011-01-17 18-03
3,2011-01-17 18-04
1,2011-01-17 18-05
3,2011-01-17 18-06
3,2011-01-17 18-07
8,2011-01-17 18-08
3,2011-01-17 18-09
5,2011-01-17 18-10
9,2011-01-17 18-11
3,2011-01-17 18-12
7,2011-01-17 18-13
3,2011-01-17 18-14
2,2011-01-17 18-15
5,2011-01-17 18-16
8,2011-01-17 18-17
2,2011-01-17 18-18
4,2011-01-17 18-19
5,2011-01-17 18-20
9,2011-01-17 18-21
14,2011-01-17 18-22
6,2011-01-17 18-23
11,2011-01-17 18-24
21,2011-01-17 18-25
21,2011-01-17 18-26
13,2011-01-17 18-27
5,2011-01-17 18-28
20,2011-01-17 18-29
8,2011-01-17 18-30
6,2011-01-17 18-31
7,2011-01-17 18-32
6,2011-01-17 18-33
3,2011-01-17 18-34
2,2011-01-17 18-35
1,2011-01-17 18-36
10,2011-01-17 18-37
11,2011-01-17 18-38
17,2011-01-17 18-39
10,2011-01-17 18-40
8,2011-01-17 18-41
9,2011-01-17 18-42
11,2011-01-17 18-43
13,2011-01-17 18-44
17,2011-01-17 18-45
14,2011-01-17 18-46
10,2011-01-17 18-47
11,2011-01-17 18-48
18,2011-01-17 18-49
17,2011-01-17 18-50
10,2011-01-17 18-51
4,2011-01-17 18-52
6,2011-01-17 18-53
4,2011-01-17 18-54
5,2011-01-17 18-55
3,2011-01-17 18-56
3,2011-01-17 18-57
4,2011-01-17 18-58
3,2011-01-17 18-59
14,2011-01-17 19-00
16,2011-01-17 19-01
17,2011-01-17 19-02
15,2011-01-17 19-03
25,2011-01-17 19-04
15,2011-01-17 19-05
10,2011-01-17 19-06
2,2011-01-17 19-07
4,2011-01-17 19-08
2,2011-01-17 19-09
7,2011-01-17 19-10
3,2011-01-17 19-11
5,2011-01-17 19-12
6,2011-01-17 19-13
1,2011-01-17 19-14
8,2011-01-17 19-15
4,2011-01-17 19-16
4,2011-01-17 19-17
1,2011-01-17 19-18
3,2011-01-17 19-19
2,2011-01-17 19-20
6,2011-01-17 19-21
3,2011-01-17 19-22
4,2011-01-17 19-23
12,2011-01-17 19-25
18,2011-01-17 19-26
28,2011-01-17 19-27
29,2011-01-17 19-28
13,2011-01-17 19-29
19,2011-01-17 19-30
5,2011-01-17 19-31
7,2011-01-17 19-32
9,2011-01-17 19-33
25,2011-01-17 19-34
12,2011-01-17 19-35
11,2011-01-17 19-36
12,2011-01-17 19-37
19,2011-01-17 19-38
12,2011-01-17 19-39
17,2011-01-17 19-40
11,2011-01-17 19-41
10,2011-01-17 19-42
11,2011-01-17 19-43
8,2011-01-17 19-44
5,2011-01-17 19-45
6,2011-01-17 19-46
1,2011-01-17 19-47
4,2011-01-17 19-48
3,2011-01-17 19-49
26,2011-01-17 19-50
10,2011-01-17 19-51
15,2011-01-17 19-52
18,2011-01-17 19-53
13,2011-01-17 19-54
13,2011-01-17 19-55
13,2011-01-17 19-56
2,2011-01-17 19-57
2,2011-01-17 19-58
1,2011-01-17 19-59
2,2011-01-17 20-00
4,2011-01-17 20-01
1,2011-01-17 20-02
4,2011-01-17 20-03
3,2011-01-17 20-04
2,2011-01-17 20-05
1,2011-01-17 20-06
4,2011-01-17 20-07
4,2011-01-17 20-08
1,2011-01-17 20-09
2,2011-01-17 20-10
1,2011-01-17 20-11
1,2011-01-17 20-12
2,2011-01-17 20-13
5,2011-01-17 20-14
2,2011-01-17 20-15
1,2011-01-17 20-16
4,2011-01-17 20-17
3,2011-01-17 20-18
18,2011-01-17 20-20
16,2011-01-17 20-21
18,2011-01-17 20-22
15,2011-01-17 20-23
18,2011-01-17 20-24
22,2011-01-17 20-25
4,2011-01-17 20-26
1,2011-01-17 20-28
2,2011-01-17 20-29
1,2011-01-17 20-30
4,2011-01-17 20-31
3,2011-01-17 20-35
5,2011-01-17 20-36
5,2011-01-17 20-37
1,2011-01-17 20-38
3,2011-01-17 20-39
2,2011-01-17 20-40
2,2011-01-17 20-41
5,2011-01-17 20-42
1,2011-01-17 20-43
3,2011-01-17 20-44
3,2011-01-17 20-45
2,2011-01-17 20-47
5,2011-01-17 20-48
3,2011-01-17 20-49
3,2011-01-17 20-50
7,2011-01-17 20-51
4,2011-01-17 20-52
7,2011-01-17 20-53
5,2011-01-17 20-55
4,2011-01-17 21-02
5,2011-01-17 21-03
5,2011-01-17 21-04
7,2011-01-17 21-05
1,2011-01-17 21-06
2,2011-01-17 21-07
7,2011-01-17 21-08
4,2011-01-17 21-09
5,2011-01-17 21-10
2,2011-01-17 21-11
5,2011-01-17 21-12
2,2011-01-17 21-13
8,2011-01-17 21-14
3,2011-01-17 21-15
1,2011-01-17 21-16
7,2011-01-17 21-17
2,2011-01-17 21-18
2,2011-01-17 21-19
9,2011-01-17 21-20
3,2011-01-17 21-21
4,2011-01-17 21-22
17,2011-01-17 21-23
14,2011-01-17 21-24
19,2011-01-17 21-25
1,2011-01-17 21-26
11,2011-01-17 21-27
26,2011-01-17 21-28
12,2011-01-17 21-29
11,2011-01-17 21-30
2,2011-01-17 21-31
2,2011-01-17 21-32
4,2011-01-17 21-33
6,2011-01-17 21-34
3,2011-01-17 21-35
2,2011-01-17 21-36
1,2011-01-17 21-37
9,2011-01-17 21-38
5,2011-01-17 21-39
1,2011-01-17 21-40
3,2011-01-17 21-41
2,2011-01-17 21-42
6,2011-01-17 21-43
8,2011-01-17 21-44
7,2011-01-17 21-45
10,2011-01-17 21-46
9,2011-01-17 21-47
8,2011-01-17 21-48
13,2011-01-17 21-49
9,2011-01-17 21-50
16,2011-01-17 21-51
10,2011-01-17 21-52
8,2011-01-17 21-53
12,2011-01-17 21-54
17,2011-01-17 21-55
3,2011-01-17 21-56
7,2011-01-17 21-57
5,2011-01-17 21-58
10,2011-01-17 21-59
5,2011-01-17 22-00
3,2011-01-17 22-01
2,2011-01-17 22-02
3,2011-01-17 22-03
7,2011-01-17 22-05
5,2011-01-17 22-06
6,2011-01-17 22-07
6,2011-01-17 22-08
13,2011-01-17 22-09
11,2011-01-17 22-10
5,2011-01-17 22-11
1,2011-01-17 22-12
2,2011-01-17 22-13
2,2011-01-17 22-14
3,2011-01-17 22-15
10,2011-01-17 22-16
11,2011-01-17 22-17
8,2011-01-17 22-18
13,2011-01-17 22-19
15,2011-01-17 22-20
10,2011-01-17 22-21
7,2011-01-17 22-22
11,2011-01-17 22-23
7,2011-01-17 22-24
18,2011-01-17 22-25
3,2011-01-17 22-26
5,2011-01-17 22-27
8,2011-01-17 22-28
4,2011-01-17 22-29
10,2011-01-17 22-30
5,2011-01-17 22-31
9,2011-01-17 22-32
9,2011-01-17 22-33
1,2011-01-17 22-34
14,2011-01-17 22-35
10,2011-01-17 22-36
15,2011-01-17 22-37
13,2011-01-17 22-38
14,2011-01-17 22-39
3,2011-01-17 22-40
8,2011-01-17 22-41
16,2011-01-17 22-42
6,2011-01-17 22-43
10,2011-01-17 22-44
12,2011-01-17 22-45
8,2011-01-17 22-46
2,2011-01-17 22-47
1,2011-01-17 22-48
9,2011-01-17 22-50
6,2011-01-17 22-51
3,2011-01-17 22-52
4,2011-01-17 22-53
3,2011-01-17 22-54
1,2011-01-17 22-55
2,2011-01-17 22-56
5,2011-01-17 22-57
14,2011-01-17 22-58
18,2011-01-17 22-59
20,2011-01-17 23-00
7,2011-01-17 23-01
5,2011-01-17 23-02
13,2011-01-17 23-03
13,2011-01-17 23-04
5,2011-01-17 23-05
18,2011-01-17 23-06
1,2011-01-17 23-07
3,2011-01-17 23-08
2,2011-01-17 23-09
24,2011-01-17 23-10
8,2011-01-17 23-11
14,2011-01-17 23-12
9,2011-01-17 23-13
12,2011-01-17 23-14
9,2011-01-17 23-15
12,2011-01-17 23-16
17,2011-01-17 23-17
10,2011-01-17 23-18
18,2011-01-17 23-19
14,2011-01-17 23-20
4,2011-01-17 23-21
2,2011-01-17 23-22
5,2011-01-17 23-23
5,2011-01-17 23-24
5,2011-01-17 23-25
4,2011-01-17 23-26
6,2011-01-17 23-27
4,2011-01-17 23-28
4,2011-01-17 23-29
5,2011-01-17 23-30
2,2011-01-17 23-31
4,2011-01-17 23-32
12,2011-01-17 23-33
16,2011-01-17 23-34
17,2011-01-17 23-35
15,2011-01-17 23-36
16,2011-01-17 23-37
17,2011-01-17 23-38
17,2011-01-17 23-39
7,2011-01-17 23-40
7,2011-01-17 23-41
8,2011-01-17 23-42
4,2011-01-17 23-43
6,2011-01-17 23-44
5,2011-01-17 23-45
4,2011-01-17 23-46
12,2011-01-17 23-47
23,2011-01-17 23-48
16,2011-01-17 23-49
27,2011-01-17 23-50
40,2011-01-17 23-51
1,2011-01-17 23-52
7,2011-01-18 00-00
11,2011-01-18 00-01
9,2011-01-18 00-02
9,2011-01-18 00-03
8,2011-01-18 00-04
6,2011-01-18 00-05
9,2011-01-18 00-06
10,2011-01-18 00-07
15,2011-01-18 00-08
10,2011-01-18 00-09
19,2011-01-18 00-10
10,2011-01-18 00-11
11,2011-01-18 00-12
20,2011-01-18 00-13
6,2011-01-18 00-14
11,2011-01-18 00-15
15,2011-01-18 00-16
12,2011-01-18 00-23
17,2011-01-18 00-24
26,2011-01-18 00-25
21,2011-01-18 00-26
12,2011-01-18 00-27
10,2011-01-18 00-28
23,2011-01-18 00-29
6,2011-01-18 00-30
8,2011-01-18 00-31
13,2011-01-18 00-32
14,2011-01-18 00-33
10,2011-01-18 00-34
20,2011-01-18 00-35
24,2011-01-18 00-36
22,2011-01-18 00-37
8,2011-01-18 00-38
13,2011-01-18 00-39
19,2011-01-18 00-40
3,2011-01-18 00-41
2,2011-01-18 00-44
7,2011-01-18 00-45
1,2011-01-18 00-46
5,2011-01-18 00-47
12,2011-01-18 00-48
18,2011-01-18 00-49
15,2011-01-18 00-50
27,2011-01-18 00-51
19,2011-01-18 00-52
19,2011-01-18 00-53
14,2011-01-18 00-54
17,2011-01-18 00-55
20,2011-01-18 00-56
6,2011-01-18 00-57
6,2011-01-18 00-58
8,2011-01-18 00-59
9,2011-01-18 01-00
13,2011-01-18 01-01
7,2011-01-18 01-02
11,2011-01-18 01-03
9,2011-01-18 01-04
6,2011-01-18 01-05
3,2011-01-18 01-06
28,2011-01-18 01-07
30,2011-01-18 01-08
31,2011-01-18 01-09
28,2011-01-18 01-10
9,2011-01-18 01-11
3,2011-01-18 01-12
8,2011-01-18 01-13
5,2011-01-18 01-14
4,2011-01-18 01-15
3,2011-01-18 01-16
12,2011-01-18 01-17
8,2011-01-18 01-18
9,2011-01-18 01-19
5,2011-01-18 01-20
9,2011-01-18 01-21
17,2011-01-18 01-22
25,2011-01-18 01-23
17,2011-01-18 01-24
27,2011-01-18 01-25
31,2011-01-18 01-26
8,2011-01-18 01-27
10,2011-01-18 01-28
5,2011-01-18 01-29
6,2011-01-18 01-30
4,2011-01-18 01-31
1,2011-01-18 01-35
7,2011-01-18 01-36
8,2011-01-18 01-37
9,2011-01-18 01-38
12,2011-01-18 01-39
9,2011-01-18 01-40
3,2011-01-18 01-41
6,2011-01-18 01-42
6,2011-01-18 01-43
13,2011-01-18 01-44
6,2011-01-18 01-45
17,2011-01-18 01-46
14,2011-01-18 01-47
20,2011-01-18 01-48
27,2011-01-18 01-49
21,2011-01-18 01-50
24,2011-01-18 01-51
17,2011-01-18 01-52
7,2011-01-18 01-53
3,2011-01-18 01-54
2,2011-01-18 01-55
3,2011-01-18 02-06
11,2011-01-18 02-07
15,2011-01-18 02-08
10,2011-01-18 02-09
6,2011-01-18 02-10
16,2011-01-18 02-11
6,2011-01-18 02-12
8,2011-01-18 02-13
10,2011-01-18 02-14
6,2011-01-18 02-15
12,2011-01-18 02-16
13,2011-01-18 02-17
12,2011-01-18 02-18
21,2011-01-18 02-19
21,2011-01-18 02-20
35,2011-01-18 02-21
13,2011-01-18 02-22
17,2011-01-18 02-23
8,2011-01-18 02-32
12,2011-01-18 02-33
8,2011-01-18 02-34
10,2011-01-18 02-35
5,2011-01-18 02-36
9,2011-01-18 02-37
12,2011-01-18 02-38
5,2011-01-18 02-39
9,2011-01-18 02-40
30,2011-01-18 02-41
17,2011-01-18 02-42
20,2011-01-18 02-43
30,2011-01-18 02-44
17,2011-01-18 02-45
14,2011-01-18 02-46
6,2011-01-18 02-59
12,2011-01-18 03-00
12,2011-01-18 03-01
29,2011-01-18 03-02
39,2011-01-18 03-03
60,2011-01-18 03-04
21,2011-01-18 03-05
16,2011-01-18 03-14
13,2011-01-18 03-15
19,2011-01-18 03-16
14,2011-01-18 03-17
15,2011-01-18 03-18
13,2011-01-18 03-19
35,2011-01-18 03-20
32,2011-01-18 03-21
43,2011-01-18 03-22
12,2011-01-18 03-23
10,2011-01-18 03-24
14,2011-01-18 03-25
29,2011-01-18 03-26
42,2011-01-18 03-27
40,2011-01-18 03-28
26,2011-01-18 03-29
1,2011-01-18 03-30
4,2011-01-18 03-36
14,2011-01-18 03-39
21,2011-01-18 03-40
24,2011-01-18 03-41
39,2011-01-18 03-42
31,2011-01-18 03-43
35,2011-01-18 03-44
16,2011-01-18 03-45
8,2011-01-18 03-46
17,2011-01-18 03-47
12,2011-01-18 03-48
14,2011-01-18 03-49
10,2011-01-18 03-50
8,2011-01-18 03-51
31,2011-01-18 03-52
40,2011-01-18 03-53
29,2011-01-18 03-54
23,2011-01-18 03-55
8,2011-01-18 03-56
8,2011-01-18 04-02
15,2011-01-18 04-03
7,2011-01-18 04-04
16,2011-01-18 04-05
7,2011-01-18 04-06
14,2011-01-18 04-07
14,2011-01-18 04-08
21,2011-01-18 04-09
35,2011-01-18 04-10
29,2011-01-18 04-11
25,2011-01-18 04-12
16,2011-01-18 04-13
14,2011-01-18 04-14
17,2011-01-18 04-15
5,2011-01-18 04-16
12,2011-01-18 04-17
13,2011-01-18 04-18
40,2011-01-18 04-19
33,2011-01-18 04-20
37,2011-01-18 04-21
7,2011-01-18 04-24
15,2011-01-18 04-25
18,2011-01-18 04-26
27,2011-01-18 04-27
42,2011-01-18 04-28
62,2011-01-18 04-29
18,2011-01-18 04-30
5,2011-01-18 04-34
13,2011-01-18 04-35
24,2011-01-18 04-36
49,2011-01-18 04-37
33,2011-01-18 04-38
45,2011-01-18 04-39
13,2011-01-18 04-40
4,2011-01-18 04-48
14,2011-01-18 04-49
19,2011-01-18 04-50
13,2011-01-18 04-51
9,2011-01-18 04-52
20,2011-01-18 04-53
31,2011-01-18 04-54
31,2011-01-18 04-55
26,2011-01-18 04-56
19,2011-01-18 04-57
11,2011-01-18 04-59
17,2011-01-18 05-00
18,2011-01-18 05-01
24,2011-01-18 05-02
16,2011-01-18 05-03
15,2011-01-18 05-04
77,2011-01-18 05-05
22,2011-01-18 05-06
11,2011-01-18 05-09
17,2011-01-18 05-10
21,2011-01-18 05-11
41,2011-01-18 05-12
46,2011-01-18 05-13
37,2011-01-18 05-14
13,2011-01-18 05-15
3,2011-01-18 05-18
17,2011-01-18 05-19
13,2011-01-18 05-20
13,2011-01-18 05-21
11,2011-01-18 05-22
14,2011-01-18 05-23
26,2011-01-18 05-24
38,2011-01-18 05-25
30,2011-01-18 05-26
29,2011-01-18 05-27
13,2011-01-18 05-28
9,2011-01-18 05-29
8,2011-01-18 05-30
17,2011-01-18 05-31
15,2011-01-18 05-32
20,2011-01-18 05-33
34,2011-01-18 05-34
28,2011-01-18 05-35
31,2011-01-18 05-36
1,2011-01-18 05-37
24,2011-01-18 05-39
18,2011-01-18 05-40
20,2011-01-18 05-41
11,2011-01-18 05-42
12,2011-01-18 05-43
35,2011-01-18 05-44
35,2011-01-18 05-45
19,2011-01-18 05-46
18,2011-01-18 05-47
6,2011-01-18 05-48
11,2011-01-18 05-49
12,2011-01-18 05-50
11,2011-01-18 05-51
15,2011-01-18 05-52
20,2011-01-18 05-53
45,2011-01-18 05-54
33,2011-01-18 05-55
32,2011-01-18 05-56
4,2011-01-18 06-04
18,2011-01-18 06-05
14,2011-01-18 06-06
6,2011-01-18 06-09
23,2011-01-18 06-10
16,2011-01-18 06-11
33,2011-01-18 06-12
47,2011-01-18 06-13
31,2011-01-18 06-14
19,2011-01-18 06-15
11,2011-01-18 06-16
15,2011-01-18 06-17
5,2011-01-18 06-18
7,2011-01-18 06-19
12,2011-01-18 06-20
17,2011-01-18 06-21
11,2011-01-18 06-22
26,2011-01-18 06-23
36,2011-01-18 06-24
45,2011-01-18 06-25
26,2011-01-18 06-26
43,2011-01-18 06-27
34,2011-01-18 06-28
41,2011-01-18 06-29
5,2011-01-18 06-30
16,2011-01-18 06-32
13,2011-01-18 06-33
13,2011-01-18 06-34
11,2011-01-18 06-35
11,2011-01-18 06-36
28,2011-01-18 06-37
38,2011-01-18 06-38
36,2011-01-18 06-39
22,2011-01-18 06-40
9,2011-01-18 06-41
5,2011-01-18 06-42
9,2011-01-18 06-43
12,2011-01-18 06-44
8,2011-01-18 06-45
11,2011-01-18 06-46
26,2011-01-18 06-47
25,2011-01-18 06-48
30,2011-01-18 06-49
21,2011-01-18 06-50
19,2011-01-18 06-51
5,2011-01-18 06-57
10,2011-01-18 06-58
8,2011-01-18 06-59
15,2011-01-18 07-00
11,2011-01-18 07-01
13,2011-01-18 07-02
32,2011-01-18 07-03
34,2011-01-18 07-04
26,2011-01-18 07-05
31,2011-01-18 07-06
27,2011-01-18 07-07
35,2011-01-18 07-08
36,2011-01-18 07-09
30,2011-01-18 07-10
28,2011-01-18 07-11
16,2011-01-18 07-12
9,2011-01-18 07-13
11,2011-01-18 07-14
18,2011-01-18 07-15
10,2011-01-18 07-16
29,2011-01-18 07-17
22,2011-01-18 07-18
22,2011-01-18 07-19
30,2011-01-18 07-20
22,2011-01-18 07-21
3,2011-01-18 07-25
15,2011-01-18 07-26
26,2011-01-18 07-27
47,2011-01-18 07-28
9,2011-01-18 07-29
8,2011-01-18 07-30
6,2011-01-18 07-31
5,2011-01-18 07-32
12,2011-01-18 07-33
19,2011-01-18 07-34
8,2011-01-18 07-35
10,2011-01-18 07-36
9,2011-01-18 07-37
32,2011-01-18 07-38
38,2011-01-18 07-39
25,2011-01-18 07-40
24,2011-01-18 07-41
15,2011-01-18 07-42
10,2011-01-18 07-43
9,2011-01-18 07-44
7,2011-01-18 07-45
14,2011-01-18 07-46
27,2011-01-18 07-47
31,2011-01-18 07-48
20,2011-01-18 07-49
21,2011-01-18 07-50
18,2011-01-18 07-51
5,2011-01-18 07-56
1,2011-01-18 08-06
1,2011-01-18 08-11
10,2011-01-18 08-15
7,2011-01-18 08-16
8,2011-01-18 08-17
13,2011-01-18 08-18
9,2011-01-18 08-19
11,2011-01-18 08-20
18,2011-01-18 08-21
22,2011-01-18 08-22
26,2011-01-18 08-23
21,2011-01-18 08-24
30,2011-01-18 08-25
17,2011-01-18 08-26
9,2011-01-18 08-28
12,2011-01-18 08-29
19,2011-01-18 08-30
13,2011-01-18 08-31
16,2011-01-18 08-32
54,2011-01-18 08-33
20,2011-01-18 08-34
20,2011-01-18 08-35
27,2011-01-18 08-36
18,2011-01-18 08-37
26,2011-01-18 08-38
24,2011-01-18 08-39
31,2011-01-18 08-40
23,2011-01-18 08-41
14,2011-01-18 08-42
20,2011-01-18 08-43
9,2011-01-18 08-44
17,2011-01-18 08-45
9,2011-01-18 08-46
16,2011-01-18 08-47
25,2011-01-18 08-48
32,2011-01-18 08-49
26,2011-01-18 08-50
25,2011-01-18 08-51
19,2011-01-18 08-52
22,2011-01-18 08-53
19,2011-01-18 08-54
22,2011-01-18 08-55
17,2011-01-18 08-56
6,2011-01-18 08-57
12,2011-01-18 09-01
30,2011-01-18 09-02
37,2011-01-18 09-03
36,2011-01-18 09-04
28,2011-01-18 09-05
17,2011-01-18 09-06
7,2011-01-18 09-09
26,2011-01-18 09-10
13,2011-01-18 09-11
23,2011-01-18 09-12
20,2011-01-18 09-13
33,2011-01-18 09-14
41,2011-01-18 09-15
28,2011-01-18 09-16
8,2011-01-18 09-17
14,2011-01-18 09-19
18,2011-01-18 09-20
9,2011-01-18 09-21
10,2011-01-18 09-22
38,2011-01-18 09-23
41,2011-01-18 09-24
24,2011-01-18 09-25
32,2011-01-18 09-26
4,2011-01-18 09-35
22,2011-01-18 09-36
40,2011-01-18 09-37
43,2011-01-18 09-38
57,2011-01-18 09-39
23,2011-01-18 09-40
7,2011-01-18 09-48
13,2011-01-18 09-49
17,2011-01-18 09-50
16,2011-01-18 09-51
28,2011-01-18 09-52
31,2011-01-18 09-53
41,2011-01-18 09-54
36,2011-01-18 09-55
22,2011-01-18 09-56
13,2011-01-18 10-03
14,2011-01-18 10-04
21,2011-01-18 10-05
10,2011-01-18 10-06
10,2011-01-18 10-07
51,2011-01-18 10-08
38,2011-01-18 10-09
34,2011-01-18 10-10
13,2011-01-18 10-15
16,2011-01-18 10-16
28,2011-01-18 10-17
14,2011-01-18 10-18
22,2011-01-18 10-19
7,2011-01-18 10-20
5,2011-01-18 10-22
9,2011-01-18 10-23
10,2011-01-18 10-24
21,2011-01-18 10-25
15,2011-01-18 10-26
4,2011-01-18 10-27
13,2011-01-18 10-28
20,2011-01-18 10-29
43,2011-01-18 10-30
34,2011-01-18 10-31
23,2011-01-18 10-32
12,2011-01-18 10-40
9,2011-01-18 10-41
12,2011-01-18 10-43
12,2011-01-18 10-44
13,2011-01-18 10-45
25,2011-01-18 10-46
18,2011-01-18 10-47
31,2011-01-18 10-48
21,2011-01-18 10-49
22,2011-01-18 10-50
13,2011-01-18 10-51
15,2011-01-18 10-52
6,2011-01-18 10-53
12,2011-01-18 10-54
11,2011-01-18 10-55
17,2011-01-18 10-56
13,2011-01-18 10-57
18,2011-01-18 10-58
59,2011-01-18 10-59
25,2011-01-18 11-00
17,2011-01-18 11-01
9,2011-01-18 11-02
11,2011-01-18 11-03
13,2011-01-18 11-04
25,2011-01-18 11-05
